TimeRelative,TimeNanos,NumSatellites,Cn0DbHz,AccumulatedDeltaRangeMeters,CarrierFrequencyHz,lat,lon,altitude,nmea_time
837.0,5351908000000,13,33.223076923076924,-91808.19320846366,1452660036.1538463,37.561410665,-122.38447394,193.87,18:10:33+00:00
838.0,5352908000000,14,32.58571428571428,-85283.47524548393,1461428607.142857,37.56116780833333,-122.38422963166667,194.04,18:10:34+00:00
839.0,5353908000000,14,33.82142857142857,-85316.22873038471,1461428607.142857,37.56092357833333,-122.38398438166666,194.2,18:10:35+00:00
840.0,5354908000000,14,32.785714285714285,-85348.4041953225,1461428607.142857,37.56067792666666,-122.38374121166666,194.51,18:10:36+00:00
841.0,5355908000000,14,33.4,-85380.23380239603,1461428607.142857,37.56043198166667,-122.38350009333334,195.09,18:10:37+00:00
842.0,5356908000000,14,33.17857142857143,-91806.9595821232,1461428607.142857,37.56018971666666,-122.38326034166667,195.94,18:10:38+00:00
843.0,5357908000000,14,33.385714285714286,-119384.57245665447,1461428607.142857,37.559953396666664,-122.38302345666666,197.05,18:10:39+00:00
844.0,5358908000000,14,32.77142857142857,-85476.90037218596,1461428607.142857,37.55972147833333,-122.38278911166667,198.32,18:10:40+00:00
845.0,5359908000000,14,33.06428571428571,-85509.58309060209,1461428607.142857,37.55949230833333,-122.38256114833334,199.59,18:10:41+00:00
846.0,5360908000000,14,33.4,-85542.95400218929,1461428607.142857,37.55926620666666,-122.38233966333334,200.81,18:10:42+00:00
847.0,5361908000000,14,33.2,-85576.303635036,1461428607.142857,37.559044721666666,-122.3821233,201.91,18:10:43+00:00
848.0,5362908000000,14,32.65714285714286,-85610.03812199493,1461428607.142857,37.55882618,-122.38191340833333,203.13,18:10:44+00:00
849.0,5363908000000,14,33.50714285714286,-85642.25576992542,1461428607.142857,37.55860706333333,-122.38171557833333,204.32,18:10:45+00:00
850.0,5364908000000,14,33.292857142857144,-85674.83750175443,1461428607.142857,37.55838667166667,-122.38153007166666,205.44,18:10:46+00:00
851.0,5365908000000,14,33.25,-86888.88511123399,1461428607.142857,37.55816387,-122.381354435,206.41,18:10:47+00:00
852.0,5366908000000,14,33.128571428571426,-86952.02368514657,1461428607.142857,37.55793760666667,-122.38118448833333,207.28,18:10:48+00:00
853.0,5367908000000,14,32.92142857142857,-87014.69991905335,1461428607.142857,37.557708395,-122.38101880166667,208.06,18:10:49+00:00
854.0,5368908000000,14,33.31428571428571,-87078.35425696135,1461428607.142857,37.55747537,-122.38085679833334,208.78,18:10:50+00:00
855.0,5369908000000,14,33.614285714285714,-87139.16101988875,1461428607.142857,37.557237828333335,-122.38069803166667,209.32,18:10:51+00:00
856.0,5370908000000,14,33.68571428571429,-87200.13884048161,1461428607.142857,37.556995380000004,-122.38054085333333,209.75,18:10:52+00:00
857.0,5371908000000,14,33.44285714285714,-87261.34931848607,1461428607.142857,37.55675023,-122.38038245833333,210.01,18:10:53+00:00
858.0,5372908000000,14,32.885714285714286,-87323.67189615879,1461428607.142857,37.55650312666667,-122.3802194,210.19,18:10:54+00:00
859.0,5373908000000,14,31.62857142857143,-93689.71090138398,1461428607.142857,37.556255533333335,-122.38005398333334,210.23,18:10:55+00:00
860.0,5374908000000,14,31.721428571428568,-87445.73345731621,1461428607.142857,37.55600476833333,-122.379886545,210.13,18:10:56+00:00
861.0,5375908000000,14,32.40714285714286,-93907.67267906906,1461428607.142857,37.555750005,-122.379716845,209.9,18:10:57+00:00
862.0,5376908000000,14,32.92142857142857,-87567.88282669193,1461428607.142857,37.555491958333334,-122.37954566666667,209.52,18:10:58+00:00
863.0,5377908000000,14,33.0,-87628.64522303377,1461428607.142857,37.555229553333334,-122.37937218166667,209.1,18:10:59+00:00
864.0,5378908000000,14,31.764285714285712,-87689.58253234604,1461428607.142857,37.55496367333333,-122.37919697666666,208.87,18:11:00+00:00
865.0,5379908000000,14,32.792857142857144,-84972.80434876704,1461428607.142857,37.554695431666666,-122.37902131666667,208.91,18:11:01+00:00
866.0,5380908000000,14,32.72857142857143,-84986.46892673393,1461428607.142857,37.554427573333335,-122.37884420333333,209.18,18:11:02+00:00
867.0,5381908000000,14,33.471428571428575,-122027.13954491445,1461428607.142857,37.55416032,-122.37866725166667,209.71,18:11:03+00:00
868.0,5382908000000,14,33.26428571428571,-87932.14931481947,1461428607.142857,37.553893036666665,-122.37848943333333,210.53,18:11:04+00:00
869.0,5383908000000,14,33.59285714285714,-87992.2552816041,1461428607.142857,37.55362751,-122.37831218666666,211.61,18:11:05+00:00
870.0,5384908000000,14,32.971428571428575,-86288.98941063193,1461428607.142857,37.55336734833333,-122.37813319333333,212.71,18:11:06+00:00
871.0,5385908000000,14,33.05714285714286,-86318.57803884709,1461428607.142857,37.55311115166667,-122.377945835,213.64,18:11:07+00:00
872.0,5386908000000,13,34.207692307692305,-92990.60012805162,1452660036.1538463,37.55285351166667,-122.377751625,214.42,18:11:08+00:00
873.0,5387908000000,14,33.43571428571429,-86378.24685128045,1461428607.142857,37.55259262166667,-122.377549675,215.08,18:11:09+00:00
874.0,5388908000000,13,34.87692307692308,-93054.52862534378,1452660036.1538463,37.55233273666666,-122.37734039833333,215.6,18:11:10+00:00
875.0,5389908000000,14,33.32142857142857,-86436.52206014759,1461428607.142857,37.55207304,-122.37712042166666,215.99,18:11:11+00:00
876.0,5390908000000,14,33.778571428571425,-86466.24042212512,1461428607.142857,37.551813728333336,-122.37688984833333,216.22,18:11:12+00:00
877.0,5391908000000,14,33.75,-88471.94973213958,1461428607.142857,37.551554445,-122.376650675,216.24,18:11:13+00:00
878.0,5392908000000,14,33.75,-88532.93492633404,1461428607.142857,37.551293748333336,-122.37640411166667,216.06,18:11:14+00:00
879.0,5393908000000,14,34.07857142857143,-88593.37331868801,1461428607.142857,37.551027935,-122.37615541166667,215.77,18:11:15+00:00
880.0,5394908000000,14,33.714285714285715,-88652.84182310519,1461428607.142857,37.55075632166667,-122.37590525666667,215.35,18:11:16+00:00
881.0,5395908000000,14,32.90714285714286,-88714.33719587412,1461428607.142857,37.550483075,-122.37565441666666,214.73,18:11:17+00:00
882.0,5396908000000,14,33.285714285714285,-88777.63040438504,1461428607.142857,37.55020879833334,-122.375407395,213.93,18:11:18+00:00
883.0,5397908000000,14,34.142857142857146,-88839.32645245468,1461428607.142857,37.54993043,-122.37516103,212.95,18:11:19+00:00
884.0,5398908000000,14,33.00714285714286,-88901.95594337929,1461428607.142857,37.54964744,-122.37491027666667,211.77,18:11:20+00:00
885.0,5399908000000,14,34.042857142857144,-88964.81945561348,1461428607.142857,37.549361338333334,-122.37465538333333,210.4,18:11:21+00:00
886.0,5400908000000,14,34.464285714285715,-89026.03149533585,1461428607.142857,37.54907188833333,-122.37439708166667,208.98,18:11:22+00:00
887.0,5401908000000,14,34.26428571428571,-89086.27634324168,1461428607.142857,37.54877815333333,-122.37413487166667,207.45,18:11:23+00:00
888.0,5402908000000,14,33.464285714285715,-86835.66142948794,1461428607.142857,37.54848148333333,-122.37386856666667,206.0,18:11:24+00:00
889.0,5403908000000,13,34.95384615384615,-93546.74662286743,1452660036.1538463,37.548184426666666,-122.37359892666667,204.49,18:11:25+00:00
890.0,5404908000000,14,33.26428571428571,-86893.93909012292,1461428607.142857,37.54788772333333,-122.373326185,203.02,18:11:26+00:00
891.0,5405908000000,13,34.87692307692308,-93609.07752663086,1452660036.1538463,37.547590201666665,-122.37305263,201.54,18:11:27+00:00
892.0,5406908000000,14,33.8,-86951.60944110608,1461428607.142857,37.547291765,-122.372778195,200.12,18:11:28+00:00
893.0,5407908000000,14,34.135714285714286,-86980.24438049484,1461428607.142857,37.546992965,-122.37250282166667,198.6,18:11:29+00:00
894.0,5408908000000,14,33.35,-78625.44355567428,1461428607.142857,37.546693796666666,-122.37222647833333,197.2,18:11:30+00:00
895.0,5409908000000,14,33.08571428571428,-78638.89430197618,1461428607.142857,37.54639537333333,-122.3719485,195.84,18:11:31+00:00
896.0,5410908000000,14,32.19285714285714,-74556.24981330129,1461428607.142857,37.54609716666667,-122.371671,194.59,18:11:32+00:00
897.0,5411908000000,14,29.442857142857143,-5411.036553488346,1461428607.142857,37.54579975666667,-122.37139361,193.38,18:11:33+00:00
898.0,5412908000000,14,32.642857142857146,-114526.90120308437,1461428607.142857,37.54550381833333,-122.371117015,192.19,18:11:34+00:00
899.0,5413908000000,14,32.292857142857144,-86913.81917478444,1461428607.142857,37.54520939,-122.37084254166666,190.98,18:11:35+00:00
900.0,5414908000000,13,30.93846153846154,-59137.80055949861,1452660036.1538463,37.54491572333333,-122.37057070333333,189.82,18:11:36+00:00
901.0,5415908000000,13,32.776923076923076,-80306.6914775616,1452660036.1538463,37.544622761666666,-122.37030165166667,188.68,18:11:37+00:00
902.0,5416908000000,12,31.266666666666666,42991.37595417176,1475677535.0,37.54433148333333,-122.37003364833333,187.53,18:11:38+00:00
903.0,5417908000000,14,31.45,-802.4680569717394,1461428607.142857,37.544042293333334,-122.36976524666666,186.45,18:11:39+00:00
904.0,5418908000000,13,32.63846153846154,-80047.58177546771,1452660036.1538463,37.543754565,-122.36949660166667,185.55,18:11:40+00:00
905.0,5419908000000,14,31.97142857142857,-74346.08053044931,1461428607.142857,37.54346950666667,-122.36922854166667,184.76,18:11:41+00:00
906.0,5420908000000,14,32.31428571428572,-74363.08534708248,1461428607.142857,37.543187435,-122.368962965,184.01,18:11:42+00:00
907.0,5421908000000,14,32.614285714285714,-82943.60145057023,1461428607.142857,37.54290727666667,-122.36870154333333,183.28,18:11:43+00:00
908.0,5422908000000,13,33.49230769230769,-89355.81877074408,1452660036.1538463,37.542627425,-122.36844625333333,182.56,18:11:44+00:00
909.0,5423908000000,14,32.55714285714286,-83002.83758886285,1461428607.142857,37.54234858833333,-122.368195685,181.82,18:11:45+00:00
910.0,5424908000000,14,33.48571428571429,-83031.67691313884,1461428607.142857,37.542070751666664,-122.36795017333333,181.1,18:11:46+00:00
911.0,5425908000000,14,33.50714285714285,-83648.00926417185,1461428607.142857,37.541791305,-122.36771435166666,180.39,18:11:47+00:00
912.0,5426908000000,14,33.535714285714285,-83704.73468121175,1461428607.142857,37.541510225,-122.36748803666667,179.68,18:11:48+00:00
913.0,5427908000000,14,33.292857142857144,-83759.63577929731,1461428607.142857,37.541227516666666,-122.36726978166666,178.97,18:11:49+00:00
914.0,5428908000000,14,32.75,-83814.49384892778,1461428607.142857,37.540943266666666,-122.36705769833333,178.27,18:11:50+00:00
915.0,5429908000000,14,32.6,-82485.27058041947,1461428607.142857,37.5406575,-122.366849955,177.59,18:11:51+00:00
916.0,5430908000000,14,33.971428571428575,-83922.94950320637,1461428607.142857,37.54036969333333,-122.36664777833333,176.89,18:11:52+00:00
917.0,5431908000000,14,33.785714285714285,-83977.04681715938,1461428607.142857,37.540081298333334,-122.36644843833334,176.11,18:11:53+00:00
918.0,5432908000000,14,33.535714285714285,-84030.79567924411,1461428607.142857,37.539791226666665,-122.36625347833333,175.21,18:11:54+00:00
919.0,5433908000000,14,32.95714285714286,-84084.66812663848,1461428607.142857,37.539499685,-122.36606092,174.16,18:11:55+00:00
920.0,5434908000000,14,33.957142857142856,-84137.72837862278,1461428607.142857,37.539208478333336,-122.36586595666667,173.0,18:11:56+00:00
921.0,5435908000000,14,33.385714285714286,-84190.10126989675,1461428607.142857,37.53891772,-122.36566805833333,171.68,18:11:57+00:00
922.0,5436908000000,14,33.41428571428572,-93557.43697154499,1461428607.142857,37.538627061666666,-122.365467395,170.27,18:11:58+00:00
923.0,5437908000000,14,33.40714285714286,-84301.31547644407,1461428607.142857,37.5383359,-122.36526458333333,168.8,18:11:59+00:00
924.0,5438908000000,14,32.792857142857144,-93765.70417965959,1461428607.142857,37.538043435,-122.36506136333334,167.29,18:12:00+00:00
925.0,5439908000000,13,34.03076923076923,-101092.79853230582,1452660036.1538463,37.53774886833333,-122.36485985833333,165.8,18:12:01+00:00
926.0,5440908000000,13,34.36153846153846,-101207.01596435778,1452660036.1538463,37.53745239,-122.364660305,164.3,18:12:02+00:00
927.0,5441908000000,13,33.684615384615384,-101320.88838875943,1452660036.1538463,37.537155055,-122.36446099666666,162.82,18:12:03+00:00
928.0,5442908000000,13,33.55384615384615,-101435.79220398316,1452660036.1538463,37.536857715,-122.36426144833334,161.3,18:12:04+00:00
929.0,5443908000000,13,34.63846153846154,-101548.95255239823,1452660036.1538463,37.536560513333335,-122.364061835,159.81,18:12:05+00:00
930.0,5444908000000,13,34.253846153846155,-101660.54513595454,1452660036.1538463,37.53626349,-122.363862165,158.31,18:12:06+00:00
931.0,5445908000000,13,33.3,-101771.24795691593,1452660036.1538463,37.53596798666667,-122.36366055166667,156.82,18:12:07+00:00
932.0,5446908000000,13,31.746153846153845,-79126.51660652712,1452660036.1538463,37.53567332833333,-122.363459095,155.33,18:12:08+00:00
933.0,5447908000000,13,32.12307692307692,-42451.25399634825,1452660036.1538463,37.53537920833333,-122.36325917,153.86,18:12:09+00:00
934.0,5448908000000,13,31.96153846153846,-42552.311104141285,1452660036.1538463,37.53508527333334,-122.36306158166667,152.38,18:12:10+00:00
935.0,5449908000000,13,31.446153846153848,-23110.520974727384,1452660036.1538463,37.534791436666666,-122.36286639666666,150.83,18:12:11+00:00
936.0,5450908000000,13,31.99230769230769,27755.307182965622,1452660036.1538463,37.534496188333335,-122.36267773666667,149.35,18:12:12+00:00
937.0,5451908000000,13,30.99230769230769,-77951.42809440919,1452660036.1538463,37.53419697166667,-122.36250220333334,147.87,18:12:13+00:00
938.0,5452908000000,13,30.692307692307693,-69817.23224992907,1452660036.1538463,37.53389590333333,-122.36233481,146.4,18:12:14+00:00
939.0,5453908000000,13,30.515384615384615,-102534.18268216916,1452660036.1538463,37.53359329,-122.36217595666666,145.03,18:12:15+00:00
940.0,5454908000000,13,32.02307692307692,-102761.51485083238,1452660036.1538463,37.533287905,-122.362031075,143.76,18:12:16+00:00
941.0,5455908000000,13,31.146153846153844,-102870.97371268415,1452660036.1538463,37.532980583333334,-122.36189591,142.64,18:12:17+00:00
942.0,5456908000000,14,30.57857142857143,-95604.09003182591,1461428607.142857,37.532672891666664,-122.36176516333333,141.58,18:12:18+00:00
943.0,5457908000000,14,30.664285714285715,-86609.6068205842,1461428607.142857,37.532366163333336,-122.36163708833334,140.48,18:12:19+00:00
944.0,5458908000000,14,30.142857142857142,-13194.554298866607,1461428607.142857,37.53206174,-122.36150934833333,139.38,18:12:20+00:00
945.0,5459908000000,13,29.646153846153844,-43486.50237581346,1483350034.6153846,37.531759881666666,-122.36138082333333,138.32,18:12:21+00:00
946.0,5460908000000,14,30.614285714285717,32824.825187418246,1461428607.142857,37.53145963666667,-122.36125321166666,137.28,18:12:22+00:00
947.0,5461908000000,14,30.464285714285715,-95874.25175279399,1461428607.142857,37.53116114833333,-122.36112640333333,136.23,18:12:23+00:00
948.0,5462908000000,14,30.650000000000002,-22468.950553764887,1461428607.142857,37.53086483166667,-122.36100034666667,135.16,18:12:24+00:00
949.0,5463908000000,14,30.228571428571428,-95978.2411782825,1461428607.142857,37.53057093,-122.36087467833333,134.16,18:12:25+00:00
950.0,5464908000000,14,30.471428571428568,-20281.356429532138,1461428607.142857,37.530280041666664,-122.36074813666667,133.12,18:12:26+00:00
951.0,5465908000000,14,30.849999999999998,-96079.43735883186,1461428607.142857,37.52999167666667,-122.36062089833334,131.97,18:12:27+00:00
952.0,5466908000000,14,30.157142857142855,-20290.11407381326,1461428607.142857,37.52970491833333,-122.36049522666667,131.1,18:12:28+00:00
953.0,5467908000000,14,30.807142857142857,-74090.26578311066,1461428607.142857,37.52941874,-122.3603742,130.12,18:12:29+00:00
954.0,5468908000000,14,31.142857142857142,-635.5655504651035,1461428607.142857,37.529133771666665,-122.360255105,129.07,18:12:30+00:00
955.0,5469908000000,14,31.357142857142858,-74098.5440736531,1461428607.142857,37.528849951666665,-122.36013797,128.1,18:12:31+00:00
956.0,5470908000000,14,31.235714285714288,32613.271240244412,1461428607.142857,37.528568056666664,-122.36002039333333,127.27,18:12:32+00:00
957.0,5471908000000,13,32.1,-20049.816206839045,1483350034.6153846,37.528288805,-122.35990079333334,126.72,18:12:33+00:00
958.0,5472908000000,14,31.335714285714285,32532.28400995826,1461428607.142857,37.528011936666665,-122.359782395,126.39,18:12:34+00:00
959.0,5473908000000,14,31.50714285714286,-40967.68792644739,1461428607.142857,37.527738068333335,-122.359665925,126.5,18:12:35+00:00
960.0,5474908000000,14,31.335714285714285,-23059.82474885689,1461428607.142857,37.527467433333335,-122.35954489666666,126.84,18:12:36+00:00
961.0,5475908000000,14,30.2,-41047.363881634046,1461428607.142857,37.52719741166667,-122.35941647333334,127.16,18:12:37+00:00
962.0,5476908000000,14,29.8,-96499.0080846234,1461428607.142857,37.52693023333333,-122.35927862833333,127.55,18:12:38+00:00
963.0,5477908000000,13,30.22307692307692,-103975.93530771082,1452660036.1538463,37.526669245,-122.35912722666667,128.12,18:12:39+00:00
964.0,5478908000000,14,28.985714285714288,-95458.20656236356,1461428607.142857,37.52641490333333,-122.35896299833334,128.86,18:12:40+00:00
965.0,5479908000000,14,29.264285714285712,-94544.51085182079,1461428607.142857,37.52616677333334,-122.358788965,129.72,18:12:41+00:00
966.0,5480908000000,14,30.364285714285717,-87449.07757444207,1461428607.142857,37.52592931833333,-122.35860057833334,130.44,18:12:42+00:00
967.0,5481908000000,14,31.92142857142857,-23405.517678601176,1461428607.142857,37.52570177,-122.358402425,131.13,18:12:43+00:00
968.0,5482908000000,14,32.81428571428571,-96913.56482188051,1461428607.142857,37.525480683333335,-122.358203565,131.83,18:12:44+00:00
969.0,5483908000000,14,32.628571428571426,-96962.50904637229,1461428607.142857,37.52526335666667,-122.35800802,132.46,18:12:45+00:00
970.0,5484908000000,14,33.23571428571429,-97010.25449060436,1461428607.142857,37.525047756666666,-122.35781499166667,133.12,18:12:46+00:00
971.0,5485908000000,13,34.66153846153846,-44649.73163644868,1483350034.6153846,37.524831533333334,-122.35762200166667,133.82,18:12:47+00:00
972.0,5486908000000,14,33.8,-41500.710629658795,1461428607.142857,37.524615375,-122.357431035,134.43,18:12:48+00:00
973.0,5487908000000,14,34.32142857142857,-41541.993084577836,1461428607.142857,37.52440008333333,-122.35724202,134.98,18:12:49+00:00
974.0,5488908000000,14,34.35,-97203.15566769076,1461428607.142857,37.52418439666667,-122.357054905,135.47,18:12:50+00:00
975.0,5489908000000,14,34.142857142857146,-41622.88703695359,1461428607.142857,37.523964595,-122.35687337666667,136.0,18:12:51+00:00
976.0,5490908000000,14,34.52142857142857,-97298.47673965462,1461428607.142857,37.5237382,-122.356701385,136.51,18:12:52+00:00
977.0,5491908000000,14,34.57142857142857,-41703.64283386945,1461428607.142857,37.52350508666667,-122.356536985,136.93,18:12:53+00:00
978.0,5492908000000,14,34.7,-97394.7498836985,1461428607.142857,37.52326623333333,-122.35638000666667,137.31,18:12:54+00:00
979.0,5493908000000,14,34.699999999999996,-97442.50951304815,1461428607.142857,37.52302306333333,-122.35623267333334,137.63,18:12:55+00:00
980.0,5494908000000,14,34.57857142857143,-97488.31941934516,1461428607.142857,37.52277518,-122.35609489,138.0,18:12:56+00:00
981.0,5495908000000,14,33.34285714285714,-97533.87814674234,1461428607.142857,37.52252308333333,-122.35596313666667,138.38,18:12:57+00:00
982.0,5496908000000,14,32.50714285714286,-97579.51683459684,1461428607.142857,37.52226894166667,-122.35583301833333,138.65,18:12:58+00:00
983.0,5497908000000,14,32.2,-18479.20885320077,1461428607.142857,37.522014105,-122.35570192833333,138.88,18:12:59+00:00
984.0,5498908000000,14,31.35,-41975.28901197325,1461428607.142857,37.521757675,-122.35557075166666,139.13,18:13:00+00:00
985.0,5499908000000,14,31.935714285714287,-42013.13841484022,1461428607.142857,37.521499258333336,-122.35543837333333,139.37,18:13:01+00:00
986.0,5500908000000,14,30.271428571428572,-99863.46668274894,1461428607.142857,37.52123940833334,-122.35530432666667,139.77,18:13:02+00:00
987.0,5501908000000,12,29.258333333333336,-362681.8460128487,1442430036.6666667,37.520978258333336,-122.35516837833333,140.2,18:13:03+00:00
988.0,5502908000000,12,28.041666666666668,-244868.0620529789,1475677535.0,37.52071608666667,-122.35502923,140.6,18:13:04+00:00
989.0,5503908000000,14,29.228571428571428,-62714.35659783164,1461428607.142857,37.520452596666665,-122.35488491666666,140.88,18:13:05+00:00
990.0,5504908000000,14,31.664285714285715,-10759.891285808457,1461428607.142857,37.52019029666667,-122.35473447666666,141.11,18:13:06+00:00
991.0,5505908000000,14,32.028571428571425,-84284.50896520338,1461428607.142857,37.51992977,-122.35457676166666,141.38,18:13:07+00:00
992.0,5506908000000,14,31.00714285714286,-84220.5993654396,1461428607.142857,37.51967166166666,-122.35441080166666,141.6,18:13:08+00:00
993.0,5507908000000,14,30.864285714285717,-35402.48315124318,1461428607.142857,37.51941492833333,-122.354238885,141.88,18:13:09+00:00
994.0,5508908000000,14,30.571428571428573,-84305.97350727813,1461428607.142857,37.519160565,-122.354061755,142.16,18:13:10+00:00
995.0,5509908000000,14,30.807142857142857,-84347.05609113167,1461428607.142857,37.518909111666666,-122.35387745833333,142.36,18:13:11+00:00
996.0,5510908000000,14,30.235714285714288,-84491.80897552251,1461428607.142857,37.51866201833333,-122.35368568166666,142.53,18:13:12+00:00
997.0,5511908000000,14,30.37857142857143,-84531.9715096914,1461428607.142857,37.51841872666667,-122.35348662333334,142.58,18:13:13+00:00
998.0,5512908000000,14,30.92142857142857,-84572.18944921707,1461428607.142857,37.518180665,-122.35328272666666,142.59,18:13:14+00:00
999.0,5513908000000,14,30.785714285714285,-81396.15724981882,1461428607.142857,37.517948073333336,-122.35307691333334,142.45,18:13:15+00:00
1000.0,5514908000000,14,30.57857142857143,-81405.957108366,1461428607.142857,37.51772067,-122.35286963333333,142.31,18:13:16+00:00
1001.0,5515908000000,14,30.521428571428572,-84689.92011307307,1461428607.142857,37.51749987666667,-122.35265841166667,142.07,18:13:17+00:00
1002.0,5516908000000,14,30.75,-84728.32222348635,1461428607.142857,37.517286973333334,-122.35244084,141.78,18:13:18+00:00
1003.0,5517908000000,14,31.092857142857145,-84766.72145392539,1461428607.142857,37.51707905,-122.35222005833333,141.32,18:13:19+00:00
1004.0,5518908000000,14,30.642857142857142,-84805.23652123737,1461428607.142857,37.51687704166667,-122.35200002666667,140.73,18:13:20+00:00
1005.0,5519908000000,13,31.384615384615383,-91264.3780420243,1452660036.1538463,37.51667880666667,-122.35178516833334,140.11,18:13:21+00:00
1006.0,5520908000000,14,30.99285714285714,-87842.66333461794,1461428607.142857,37.51648031,-122.351573515,139.45,18:13:22+00:00
1007.0,5521908000000,14,31.407142857142855,-87778.20039606004,1461428607.142857,37.516281408333334,-122.35136472833334,138.82,18:13:23+00:00
1008.0,5522908000000,13,31.96153846153846,-135681.035142735,1452660036.1538463,37.516084426666666,-122.35115275166666,138.14,18:13:24+00:00
1009.0,5523908000000,13,30.315384615384616,-112675.30022326134,1452660036.1538463,37.51588714333333,-122.35093732166666,137.38,18:13:25+00:00
1010.0,5524908000000,14,29.0,-104739.19582362643,1461428607.142857,37.51568605666667,-122.35072031333333,136.56,18:13:26+00:00
1011.0,5525908000000,10,32.339999999999996,-395179.31218716066,1495626034.0,37.51548100833333,-122.350502305,135.72,18:13:27+00:00
1012.0,5526908000000,10,32.160000000000004,-316984.71894206555,1495626034.0,37.51527431,-122.350285155,134.89,18:13:28+00:00
1013.0,5527908000000,11,31.7,-288216.41270838055,1466610035.4545455,37.515067385,-122.350064645,134.05,18:13:29+00:00
1014.0,5528908000000,11,31.972727272727273,-288265.0156712648,1466610035.4545455,37.514860283333334,-122.34983917166667,133.19,18:13:30+00:00
1015.0,5529908000000,12,32.074999999999996,-117250.48049324028,1475677535.0,37.51465219333333,-122.349611635,132.33,18:13:31+00:00
1016.0,5530908000000,12,31.59166666666667,-329578.62026441324,1475677535.0,37.514442601666666,-122.34938402666667,131.49,18:13:32+00:00
1017.0,5531908000000,12,31.34166666666667,-117238.82530465121,1475677535.0,37.51423135,-122.34915451333333,130.62,18:13:33+00:00
1018.0,5532908000000,12,31.34166666666667,-112843.34238640401,1475677535.0,37.514018506666666,-122.34892278833334,129.74,18:13:34+00:00
1019.0,5533908000000,12,32.483333333333334,-116915.02547418482,1475677535.0,37.51380313333333,-122.34869147833334,128.97,18:13:35+00:00
1020.0,5534908000000,12,32.75,-116852.82274532509,1475677535.0,37.5135862,-122.34845936166667,128.25,18:13:36+00:00
1021.0,5535908000000,12,32.11666666666667,-117216.21999436378,1475677535.0,37.513368535,-122.34822521666666,127.52,18:13:37+00:00
1022.0,5536908000000,13,30.215384615384615,-304511.01904309634,1452660036.1538463,37.513150545,-122.34798797666667,126.7,18:13:38+00:00
1023.0,5537908000000,12,34.15,-116664.93054664461,1475677535.0,37.512934003333335,-122.34774655,125.83,18:13:39+00:00
1024.0,5538908000000,13,32.43076923076923,-107634.14718420352,1452660036.1538463,37.512718768333336,-122.347501555,125.11,18:13:40+00:00
1025.0,5539908000000,14,32.75714285714285,-121285.65550382901,1461428607.142857,37.512504283333335,-122.34725309666666,124.49,18:13:41+00:00
1026.0,5540908000000,14,32.457142857142856,-125812.65640499424,1461428607.142857,37.51229166666667,-122.34699972666667,124.01,18:13:42+00:00
1027.0,5541908000000,14,31.8,-129895.17819656215,1461428607.142857,37.51208053166667,-122.346742465,123.75,18:13:43+00:00
1028.0,5542908000000,14,33.65,-125776.02852929886,1461428607.142857,37.51186968,-122.34648291666667,123.63,18:13:44+00:00
1029.0,5543908000000,14,34.45,-125822.67632410562,1461428607.142857,37.51166070666667,-122.34622005,123.7,18:13:45+00:00
1030.0,5544908000000,14,33.628571428571426,-125945.44550729226,1461428607.142857,37.51145356,-122.345954365,123.88,18:13:46+00:00
1031.0,5545908000000,14,32.9,-125992.86023009436,1461428607.142857,37.511249271666664,-122.34568536666667,124.23,18:13:47+00:00
1032.0,5546908000000,14,32.67142857142857,-126040.5618421689,1461428607.142857,37.511047875,-122.34541498666667,124.67,18:13:48+00:00
1033.0,5547908000000,14,32.628571428571426,-62819.70137661857,1461428607.142857,37.51084981333333,-122.34514279,125.18,18:13:49+00:00
1034.0,5548908000000,14,32.207142857142856,-304787.0894004547,1461428607.142857,37.510654591666665,-122.34486852333333,125.63,18:13:50+00:00
1035.0,5549908000000,14,31.92142857142857,-126186.647482337,1461428607.142857,37.510461938333336,-122.34459185666667,126.07,18:13:51+00:00
1036.0,5550908000000,14,32.535714285714285,-309199.9680736267,1461428607.142857,37.51027234666667,-122.34431260166667,126.47,18:13:52+00:00
1037.0,5551908000000,14,31.942857142857147,-126282.54504677464,1461428607.142857,37.510083316666666,-122.34403210333333,126.89,18:13:53+00:00
1038.0,5552908000000,14,31.635714285714283,-125735.21532488,1461428607.142857,37.509894546666665,-122.34374978333334,127.34,18:13:54+00:00
1039.0,5553908000000,14,31.95714285714286,-126379.80937780898,1461428607.142857,37.509708205,-122.34346312166667,127.78,18:13:55+00:00
1040.0,5554908000000,14,30.75,-125811.66938674722,1461428607.142857,37.509524283333334,-122.34317279,128.19,18:13:56+00:00
1041.0,5555908000000,14,31.357142857142858,-126476.56143125785,1461428607.142857,37.50934328666666,-122.34287991,128.49,18:13:57+00:00
1042.0,5556908000000,14,31.650000000000002,-126526.15326299498,1461428607.142857,37.50916495333333,-122.34258585,128.73,18:13:58+00:00
1043.0,5557908000000,14,32.6,-126576.3038925983,1461428607.142857,37.50898656333333,-122.34229184,128.89,18:13:59+00:00
1044.0,5558908000000,14,32.614285714285714,-126625.64774893648,1461428607.142857,37.508806373333336,-122.34199761333333,128.99,18:14:00+00:00
1045.0,5559908000000,14,32.74285714285714,-126674.12109956321,1461428607.142857,37.50862723666667,-122.341700545,128.97,18:14:01+00:00
